s_m,x_m,y_m,curvature_1_m,track_width_m,is_closed
34.5597008510527,16.4125490291815,-5.49156208626244,-0.10958904109589,3,0
34.7189621452972,16.3155981266613,-5.61791096234663,-0.10958904109589,3,0
34.8782234395417,16.2164568982949,-5.74254856832977,-0.10958904109589,3,0
35.0374847337862,16.1151555434607,-5.86543693838967,-0.10958904109589,3,0
35.1967460280306,16.0117249195328,-5.98653863953838,-0.10958904109589,3,0
35.3560073222751,15.9061965324812,-6.10581678302458,-0.10958904109589,3,0
35.5152686165196,15.7986025272749,-6.2232350355703,-0.10958904109589,3,0
35.6745299107641,15.6889756780902,-6.33875763043835,-0.10958904109589,3,0
35.8337912050086,15.5773493783272,-6.45234937832725,-0.10958904109589,3,0
35.9930524992531,15.4637576304383,-6.56397567809019,-0.10958904109589,3,0
36.1523137934975,15.3482350355703,-6.67360252727493,-0.10958904109589,3,0
36.311575087742,15.2308167830246,-6.78119653248122,-0.10958904109589,3,0
36.4708363819865,15.1115386395384,-6.88672491953279,-0.10958904109589,3,0
36.630097676231,14.9904369383897,-6.99015554346067,-0.10958904109589,3,0
36.7893589704755,14.8675485683298,-7.09145689829486,-0.10958904109589,3,0
36.94862026472,14.7429109623466,-7.19059812666134,-0.10958904109589,3,0
37.1078815589644,14.6165620862624,-7.28754902918155,-0.10958904109589,3,0
37.2671428532089,14.4885404271688,-7.38228007367139,-0.10958904109589,3,0
37.4264041474534,14.3588849817033,-7.47476240413705,-0.10958904109589,3,0
37.5856654416979,14.2276352441706,-7.56496784956476,-0.10958904109589,3,0
37.7449267359424,14.0948311945121,-7.65286893250199,-0.10958904109589,3,0
37.9041880301869,13.960513286128,-7.73843887742739,-0.10958904109589,3,0
38.0634493244313,13.8247224335542,-7.82165161890677,-0.10958904109589,3,0
38.2227106186758,13.6875,-7.902481809533,-0.10958904109589,3,0
38.3819719129203,13.5488877847478,-7.98090482764699,-0.10958904109589,3,0
38.5412332071648,13.4089280104213,-8.05689678483771,-0.10958904109589,3,0
38.7004945014093,13.2676633101234,-8.13043453321886,-0.10958904109589,3,0
38.8597557956537,13.1251367144503,-8.2014956724799,-0.10958904109589,3,0
39.0190170898982,12.9813916383839,-8.27005855670943,-0.10958904109589,3,0
39.1782783841427,12.8364718680667,-8.33610230098873,-0.10958904109589,3,0
39.3375396783872,12.6904215474646,-8.39960678775352,-0.10958904109589,3,0
39.4968009726317,12.5432851649202,-8.46055267292193,-0.10958904109589,3,0
39.6560622668762,12.3951075396009,-8.51892139178696,-0.10958904109589,3,0
39.8153235611206,12.2459338078467,-8.57469516467141,-0.10958904109589,3,0
39.9745848553651,12.0958094094216,-8.62785700234377,-0.10958904109589,3,0
40.1338461496096,11.9447800736714,-8.67839071119328,-0.10958904109589,3,0
40.2931074438541,11.792891805595,-8.7262808981627,-0.10958904109589,3,0
40.4523687380986,11.6401908718301,-8.77151297543716,-0.10958904109589,3,0
