s_m,x_m,y_m,curvature_1_m,track_width_m
168,133.6502190304856,-18.732563930646972,-7.3235707744114943E-06,4.5
170,135.65021902550987,-18.732593224929964,9.7184134977619573E-05,4.5
172,137.6502121036049,-18.732233784582668,0.021624502874978441,4.5
174,139.64757472881308,-18.645445987528547,0.08094718996245466,4.5
176,141.60106011604535,-18.238710365229728,0.14970918222709079,4.5
178,143.34347075700583,-17.276006978286617,0.15273048881578413,4.5
180,144.71877570670205,-15.830284965047598,0.063331907513310873,4.5
182,145.90318079019207,-14.218891546652879,-0.054544145640589382,4.5
184,147.25346902224334,-12.748606047486405,-0.10953300250492748,4.5
186,148.89065690250237,-11.60715325128953,-0.11128179196713378,4.5
188,150.73955488565761,-10.855180759342494,-0.11149891619613805,4.5
190,152.70890429716295,-10.530747441890579,-0.11105999319047491,4.5
192,154.70113775710678,-10.64809372957898,-0.11107039881813879,4.5
194,156.61843895556618,-11.20138127992549,-0.11107734805423725,4.5
196,158.36667985166758,-12.163393711109393,-0.088772274587941388,4.5
198,159.92048518896709,-13.421428052176195,-0.0070467342753582499,4.5
200,161.45697782131137,-14.701704239027809,0.022043103045506447,4.5
202,163.04793055819997,-15.912670043758183,0.055552890264711378,4.5
204,164.76194106706589,-16.938979223760914,0.09289627389669923,4.5
206,166.63369737978886,-17.630252494104123,0.12915984375253378,4.5
208,168.6175380051445,-17.82029093817917,0.13456166746175896,4.5
210,170.58175626724247,-17.475906931369401,0.11571937034736568,4.5
212,172.41696179842162,-16.689168970815665,0.082379288211414395,4.5
214,174.09949787825542,-15.611363004545726,0.062900696396014075,4.5
216,175.63412512686477,-14.330472321406543,0.052737728608504092,4.5
218,177.02538509673298,-12.895140439332135,0.058790841898243393,4.5
220,178.23828662773025,-11.307040229177419,0.045487222769436772,4.5
222,179.30279035152563,-9.6139241924584162,0.0013839385735691825,4.5
224,180.362628879992,-7.9178280001456027,1.0380585280245935E-14,4.5
226,181.42246740845835,-6.2217318078327564,-0.00016337325687849056,4.5
228,182.4828599736594,-4.5259821647784717,-0.0078911769280681169,4.5
230,183.56982954202539,-2.847259164639377,-0.025848137925974526,4.5
232,184.741837641964,-1.2272900164024994,-0.04937970626263416,4.5
234,186.06723400953132,0.26854394654045566,-0.084561558894384048,4.5
